Q0.85,Q0.995,method,diff_Q0.85,diff_Q0.995,n,run
413.92466558338947,701.9079607726733,CF_2,-0.002591167268941038,0.017257914163294606,42,1
416.622890970216,680.8747135653978,CF_3,0.003910580651122939,-0.013225052803771349,42,1
415.0,690.0,FFT,0.0,0.0,42,1
414.42756175584327,632.3215014336317,CF_1,-0.0013793692630282618,-0.09018489002355146,43,1
415.36335922171645,703.3934185228455,CF_2,0.000875564389678194,0.012076861183950412,43,1
418.05568328281333,682.404844509088,CF_3,0.007363092247742973,-0.018122525886204346,43,1
415.0,695.0,FFT,0.0,0.0,43,1
428.9528590386823,652.3264457642283,CF_1,-0.002435211537948193,-0.0876553206094709,44,1
429.89324144155984,723.7465795077001,CF_2,-0.00024827571730270395,0.012232978332447639,44,1
432.5299456972631,703.1438756024922,CF_3,0.005883594644797879,-0.016581992164346512,44,1
430.0,715.0,FFT,0.0,0.0,44,1
429.6290773160214,653.0980462964671,CF_1,-0.0008626108929735342,-0.08657615902592007,45,1
430.56896082612195,724.4802901466979,CF_2,0.001323164711911516,0.013259147058318797,45,1
433.2012513964205,703.9105357312582,CF_3,0.007444770689350007,-0.015509740236002567,45,1
430.0,715.0,FFT,0.0,0.0,45,1
436.91629715624725,662.5199429736901,CF_1,-0.007008415553983515,-0.08617938900180669,46,1
437.8532210907837,733.6774130702099,CF_2,-0.004879042975491643,0.011968845614082652,46,1
440.43089239363644,713.4928776564216,CF_3,0.0009793008946282747,-0.015871892887694385,46,1
440.0,725.0,FFT,0.0,0.0,46,1
439.9360843868843,666.0622334649795,CF_1,-0.00014526275708109633,-0.0875859815548226,47,1
440.87066210136334,737.0415129129127,CF_2,0.0019787775030984923,0.009645908099880422,47,1
443.4274287405042,717.0141272322371,CF_3,0.007789610773873143,-0.017788866805154638,47,1
440.0,730.0,FFT,0.0,0.0,47,1
445.1744675220468,673.1058033600885,CF_1,0.0003920618472962365,-0.0842097913468183,48,1
446.11028910392594,744.1795520109706,CF_2,0.002495031694215587,0.012489186409483823,48,1
448.62099901995646,724.4106106322295,CF_3,0.008137076449340353,-0.014407332473157192,48,1
445.0,735.0,FFT,0.0,0.0,48,1
446.59559226704437,674.65633292533,CF_1,-0.0075653505176791844,-0.08210022731247613,49,1
447.53059530378096,745.6679147349639,CF_2,-0.005487565991597876,0.014514169707433898,49,1
450.0349727924813,725.9471784912317,CF_3,7.771731662513856e-05,-0.012316763957507838,49,1
450.0,735.0,FFT,0.0,0.0,49,1
448.15657516696984,676.2841281192722,CF_1,-0.004096499628955901,-0.08610252956855112,50,1
449.0910810733353,747.2579538868044,CF_2,-0.002019819837032628,0.009808045792978977,50,1
451.5917518090191,727.565414223807,CF_3,0.0035372262422647006,-0.01680349429215269,50,1
450.0,740.0,FFT,0.0,0.0,50,1
451.24837717853495,679.8405293452129,CF_1,-0.008245324882340765,-0.08129658196592855,51,1
452.1805666940759,750.6384299338175,CF_2,-0.006196556716316751,0.014376256667320973,51,1
454.6622558314847,731.0904566043744,CF_3,-0.0007422948758578339,-0.012039923507602206,51,1
455.0,740.0,FFT,0.0,0.0,51,1
456.65461609106126,686.0090728041635,CF_1,-0.007272573715084224,-0.07918245261186113,52,1
457.58268841200595,756.4942808244982,CF_2,-0.005255025191291412,0.01542856486509828,52,1
460.03326923542926,737.1879690141627,CF_3,7.232442484621515e-05,-0.010485947631996352,52,1
460.0,745.0,FFT,0.0,0.0,52,1
466.6205235240611,699.4043590128003,CF_1,-0.007190375480721006,-0.07973110656210482,53,1
467.550271713347,770.0168458302487,CF_2,-0.0052121878439425505,0.013180060302958832,53,1
469.94627870037243,751.0537857708645,CF_3,-0.00011430063750546477,-0.011771334512020441,53,1
470.0,760.0,FFT,0.0,0.0,53,1
473.684535899906,709.3253298020135,CF_1,-0.0027693981054610624,-0.0787982729843981,54,1
474.6230853273306,780.6062527822963,CF_2,-0.0007935045740408129,0.013774354262722516,54,1
476.95712444498497,761.8823813180534,CF_3,0.004120261989442042,-0.010542361924606005,54,1
475.0,770.0,FFT,0.0,0.0,54,1
481.8099412184888,719.4304754705777,CF_1,-0.006577440786621026,-0.07765323657618246,55,1
482.7434666398123,790.3298353903676,CF_2,-0.004652646103479771,0.013243378705599532,55,1
485.0318194626892,771.9673776399986,CF_3,6.560713956538897e-05,-0.01029823379487355,55,1
485.0,780.0,FFT,0.0,0.0,55,1
495.3713487344489,737.6132007340957,CF_1,0.000750199463533076,-0.07798349908238038,56,1
496.30655965829715,808.64057114768,CF_2,0.002639514461206357,0.010800713934600026,56,1
498.55802692061326,790.5696178024439,CF_3,0.007187933172956078,-0.01178797774694516,56,1
495.0,800.0,FFT,0.0,0.0,56,1
497.50672658477555,739.9719321069003,CF_1,-0.004986546830448901,-0.07503508486637457,57,1
498.44069419631705,810.9048754757431,CF_2,-0.0031186116073658923,0.013631094344678872,57,1
500.6833056252899,792.902316991656,CF_3,0.0013666112505798082,-0.008872103760430008,57,1
500.0,800.0,FFT,0.0,0.0,57,1
504.8813894486145,748.9873308986244,CF_1,-0.00023487237898113408,-0.0753242828412045,58,1
505.81070684985593,819.5671002389495,CF_2,0.0016053600987246195,0.011811234862900592,58,1
508.01464188858506,801.8700903988595,CF_3,0.005969587898188239,-0.010036925433506821,58,1
505.0,810.0,FFT,0.0,0.0,58,1
509.47738456273237,754.7953089122661,CF_1,-0.0010247361515051607,-0.0738707866107164,59,1
510.4051524874611,825.2573986581735,CF_2,0.0007944166420806337,0.012585765224752812,59,1
512.5819509931041,807.7484349126619,CF_3,0.005062649006086473,-0.008897625874034506,59,1
510.0,815.0,FFT,0.0,0.0,59,1
512.2799681025001,757.8802201224985,CF_1,-0.00528161533495125,-0.07575582911890429,60,1
513.2061661131834,828.2230780848763,CF_2,-0.0034831725957604432,0.010028144005946715,60,1
515.3722092200521,810.7976045913679,CF_3,0.0007227363496157814,-0.011222433425161132,60,1
515.0,820.0,FFT,0.0,0.0,60,1
513.5915089890136,759.2749975320664,CF_1,-0.0027349340019153035,-0.07405488105845556,61,1
514.5171841483306,829.5781459949926,CF_2,-0.0009375065080960058,0.011680665847551964,61,1
516.6796996695557,812.1798783698109,CF_3,0.0032615527564188404,-0.009536733695352535,61,1
515.0,820.0,FFT,0.0,0.0,61,1
536.5009870460534,791.2067888374199,CF_1,-0.006479653618419611,-0.0746119428802106,62,1
537.445139262495,862.913232265239,CF_2,-0.00473122358797224,0.009255242415484213,62,1
539.7001085440452,845.0561098072292,CF_3,-0.0005553545480644836,-0.011630280927217337,62,1
540.0,855.0,FFT,0.0,0.0,62,1
539.9706221806641,795.5143237637567,CF_1,-5.440336914051403e-05,-0.07498334446074803,63,1
540.9133848615038,867.1152347845164,CF_2,0.0016914534472292602,0.00827352881920507,63,1
543.1481090503501,849.3982882509501,CF_3,0.00582983157472233,-0.012327571801220762,63,1
540.0,860.0,FFT,0.0,0.0,63,1
540.3089804045513,795.8598978203999,CF_1,0.0005721859343543235,-0.07458151416232575,64,1
541.2516928715316,867.4569952005188,CF_2,0.0023179497620956393,0.00867092465176605,64,1
543.4860835815734,849.7425878139347,CF_3,0.006455710336247109,-0.011927223472168914,64,1
540.0,860.0,FFT,0.0,0.0,64,1
542.7559296341444,798.5473873344405,CF_1,-0.0041175603043221605,-0.07145652635530177,65,1
543.6973448388183,870.0459602769006,CF_2,-0.002390192956296783,0.011681349159186729,65,1
545.9227899650115,852.4001920424028,CF_3,0.0016931925963513303,-0.008836985997206104,65,1
545.0,860.0,FFT,0.0,0.0,65,1
551.1986405223307,808.9004841730971,CF_1,-0.006849296356160864,-0.07022932853667002,66,1
552.1354081330785,880.0460817953388,CF_2,-0.0051614267872459475,0.011547220454412357,66,1
554.3220525082997,862.7061982379992,CF_3,-0.0012215270120725255,-0.008383680186207861,66,1
555.0,870.0,FFT,0.0,0.0,66,1
566.3852838943037,828.1986012196257,CF_1,-0.006341607202975945,-0.06943977391053287,67,1
567.3160433312188,898.8878902408394,CF_2,-0.004708695910142468,0.00998639352903303,67,1
569.4657013752163,881.9218670557163,CF_3,-0.0009373660083924095,-0.009076553869981631,67,1
570.0,890.0,FFT,0.0,0.0,67,1
578.1395782262044,843.3754225708853,CF_1,-0.003207623747923388,-0.06809345572277863,68,1
579.0690156554958,913.9643077978556,CF_2,-0.00160514542155891,0.009905312483818292,68,1
581.1826211716113,897.2754935399674,CF_3,0.00203900202001956,-0.008535366254179623,68,1
580.0,905.0,FFT,0.0,0.0,68,1
584.6698599134088,851.6795494160609,CF_1,-0.0005643420283610258,-0.0692026782338132,69,1
585.598341907815,922.195871303812,CF_2,0.001022806680025613,0.007864340222745415,69,1
587.682148205756,905.7056725054947,CF_3,0.004584868727788023,-0.010157734966672455,69,1
585.0,915.0,FFT,0.0,0.0,69,1
586.0966772020823,853.1892711219297,CF_1,-0.006615801352402826,-0.06755270915636102,70,1
587.0246769763075,923.6689693662447,CF_2,-0.005042920379139752,0.009474283460376732,70,1
589.1054121112181,907.2022328418955,CF_3,-0.0015162506589523233,-0.008522149899567797,70,1
590.0,915.0,FFT,0.0,0.0,70,1
590.6664124731985,858.4151078640552,CF_1,0.001129512666438193,-0.06694010014776604,71,1
591.591791224627,928.6957447498077,CF_2,0.002697951228181263,0.009451896467182239,71,1
593.6546592185615,912.3669899460951,CF_3,0.006194337658578823,-0.008296750058592234,71,1
590.0,920.0,FFT,0.0,0.0,71,1
614.6931304262652,890.9476172237485,CF_1,-0.000498974916642022,-0.06707055788089165,72,1
615.6286800136236,962.0007084431649,CF_2,0.0010222439245911865,0.0073305847572406845,72,1
617.7735204038493,945.349742964298,CF_3,0.004509789274551644,-0.01010498118921675,72,1
615.0,955.0,FFT,0.0,0.0,72,1
618.47336599814,895.3297419183565,CF_1,-0.002462312906225766,-0.06736485216837866,73,1
619.406906542004,966.2302503643878,CF_2,-0.0009566023516064829,0.006489844129570581,73,1
621.5363994183101,949.6938150450251,CF_3,0.0024780635779195342,-0.01073560932809888,73,1
620.0,960.0,FFT,0.0,0.0,73,1
620.1885319452681,897.2686892929717,CF_1,0.00030408378269047745,-0.06534511531982119,74,1
621.1212015033011,968.1030481339669,CF_2,0.0018083895214534007,0.008440675139548878,74,1
623.2443251246326,951.6139795372653,CF_3,0.005232782459084854,-0.008735437982015289,74,1
620.0,960.0,FFT,0.0,0.0,74,1
623.1719998510523,900.628628530598,CF_1,-0.002924800238316311,-0.06670608442425077,75,1
624.1031307181901,971.3461269229119,CF_2,-0.0014349908508958834,0.00657629732944242,75,1
626.2155672740112,954.9375482691476,CF_3,0.0019449076384178625,-0.010427411120054346,75,1
625.0,965.0,FFT,0.0,0.0,75,1
631.2900025906299,910.9567350362529,CF_1,-0.0058425156053072275,-0.06568539996281754,76,1
632.2204405235939,981.6216064852979,CF_2,-0.004377259017962395,0.006791391266972193,76,1
634.3013480206841,965.4218827874092,CF_3,-0.0011002393375052835,-0.009823709961631557,76,1
635.0,975.0,FFT,0.0,0.0,76,1
633.6037610927178,913.4364864359252,CF_1,-0.0021988014287908156,-0.06314206519392289,77,1
634.5333242377036,984.0349195145714,CF_2,-0.0007349224603092979,0.009266584117509084,77,1
636.6087320142426,967.8769073717431,CF_3,0.0025334362429017404,-0.007305736028981464,77,1
635.0,975.0,FFT,0.0,0.0,77,1
636.5307511584074,916.6226434648643,CF_1,-0.005420701314988463,-0.0646707719746283,78,1
637.459040776164,987.1243547367758,CF_2,-0.0039702487872437684,0.007269749731403863,78,1
639.5263650098078,971.0277739841323,CF_3,-0.0007400546721752832,-0.00915533266925276,78,1
640.0,980.0,FFT,0.0,0.0,78,1
640.4653785462062,921.0364635220371,CF_1,0.000727153978447248,-0.06493760048524148,79,1
641.391672219332,991.3865868526548,CF_2,0.002174487842706263,0.006483844520461698,79,1
643.4458626528462,975.3899850774797,CF_3,0.005384160395072257,-0.009756360327431827,79,1
640.0,985.0,FFT,0.0,0.0,79,1
641.9618464300847,922.5856112173501,CF_1,-0.004710315612271731,-0.063364861708274,80,1
642.8878252185443,992.9118196970447,CF_2,-0.0032746895836522146,0.008032304260959121,80,1
644.9400919927667,976.9297585543482,CF_3,-9.28806313694192e-05,-0.00819313852350441,80,1
645.0,985.0,FFT,0.0,0.0,80,1
653.3690310512359,937.1403827263782,CF_1,-0.0024900289294108716,-0.06285961727362178,81,1
654.2940662631755,1007.3949284856194,CF_2,-0.001077761430266377,0.007394928485619403,81,1
656.3153356042981,991.6415651597873,CF_3,0.002008145960760413,-0.00835843484021268,81,1
655.0,1000.0,FFT,0.0,0.0,81,1
654.1385328204344,937.9388501233975,CF_1,-0.0013152170680390527,-0.06206114987660249,82,1
655.063400671866,1008.1806851919375,CF_2,9.679491887942026e-05,0.008180685191937528,82,1
657.0836547436704,992.434993503028,CF_3,0.0031811522804128583,-0.007565006496972046,82,1
655.0,1000.0,FFT,0.0,0.0,82,1
658.6208485814947,943.4643028809228,CF_1,-0.0020896233613717126,-0.061229549372216134,83,1
659.5445996691896,1013.6213220116095,CF_2,-0.0006900005012279521,0.00857842986229806,83,1
661.5461961821043,998.0011831420959,CF_3,0.0023427214880367693,-0.006963996873536421,83,1
660.0,1005.0,FFT,0.0,0.0,83,1
669.679948927362,957.6998279421623,CF_1,-0.00047768816811636744,-0.061078600056703625,84,1
670.6043662703973,1027.9074478129073,CF_2,0.000902039209548283,0.007752399816575805,84,1
672.5770991003592,1012.4825302890624,CF_3,0.003846416567700286,-0.007370068344056447,84,1
670.0,1020.0,FFT,0.0,0.0,84,1
681.0137462615987,972.6990003709773,CF_1,-0.005819348523213539,-0.06019420254011858,85,1
681.9435715960134,1043.3173462042894,CF_2,-0.004461939275892869,0.008036083289168482,85,1
683.887575967643,1028.033232846292,CF_3,-0.0016239766895722804,-0.006731175993920682,85,1
685.0,1035.0,FFT,0.0,0.0,85,1
693.340133267659,987.7603664524493,CF_1,-0.0023882974566057777,-0.059275841473857845,86,1
694.265119001263,1058.0111544325846,CF_2,-0.0010573827319957207,0.0076296708881758,86,1
696.1788550082199,1042.989709853723,CF_3,0.001696194256431508,-0.006676466805978028,86,1
695.0,1050.0,FFT,0.0,0.0,86,1
696.0502230607673,990.8864685888977,CF_1,-0.005642538484618171,-0.06077111982095001,87,1
696.9740000677425,1061.045456236293,CF_2,-0.0043228570460821306,0.005730290271367697,87,1
698.8788064483647,1046.0901923071692,CF_3,-0.0016017050737647358,-0.00844531534865477,87,1
700.0,1055.0,FFT,0.0,0.0,87,1
715.9371939611879,1016.1902199208397,CF_1,0.0013107607848781243,-0.05908312970292621,88,1
716.8577942193031,1086.1079399437485,CF_2,0.0025983135934308523,0.005655499947915309,88,1
718.7634076965517,1071.2980829310172,CF_3,0.005263507267904429,-0.008057330619428487,88,1
715.0,1080.0,FFT,0.0,0.0,88,1
716.1635303032102,1016.4207690307683,CF_1,-0.005328430134430246,-0.0588696583048442,89,1
717.0841063083442,1086.3366470890046,CF_2,-0.004049852349521959,0.005867265823152407,89,1
718.9895819383883,1071.5278283961034,CF_3,-0.0014033584189052008,-0.007844603336941335,89,1
720.0,1080.0,FFT,0.0,0.0,89,1
732.3077674650209,1036.8177209666705,CF_1,-0.0036629014081348272,-0.05743843548484495,90,1
733.2262828553182,1106.5770995128191,CF_2,-0.0024132206050092087,0.005979181375290119,90,1
735.1152086104852,1091.953784413715,CF_3,0.0001567464088233786,-0.0073147414420771965,90,1
735.0,1100.0,FFT,0.0,0.0,90,1
738.453461532642,1043.9150264353264,CF_1,-0.0020899168477810873,-0.05528051906305308,91,1
